Name;Month;Star;Comment
Аэрофлот;10;5;Всё супер.
Аэрофлот;10;5;Четко объясняют, быстрое обслуживание, вежливость.
Аэрофлот;10;5;Всем доброе время суток, Аэрофлот любимая авиа компания, были в офисе стоял вопрос о возврате билетов. Понравилось обслуживание, все оперативно и грамотно . Рекомендую этот офис.
Аэрофлот;10;1;Отвратительная авиакомпания, два часа простоять на регистрации , потому что у них система не работает, так еще не обманывают, представители не выходят 
Аэрофлот;10;5;"Хочу оставить благодарность специалисту call-центра Антону (он назвал номер 31343).
У меня была проблема с оплатой билетов, Антон помог во всем разобраться, не торопился закончить со мной разговор, который продлился более часа! и решил мою проблему! Спасибо за такой человеческий подход к клиентам!"
Аэрофлот;10;5;Одним словом мой Аэрофлот🙏
Аэрофлот;10;1;Мой рейс Москва Бишкек , Бизнес класс. На стойке регистрации я сдала тёплую куртку, общаясь с сотрудником, что она мне не понадобится. По итогу - у нас автобус, а не телетрап+ меня запихнули в общий автобус.!! Говорю я пассажир бизнес класс, дааайте как всегда спец автобус , на  что я получила ответ - нет, садитесь в общий. На улице + 7! Аэрофлот, вот как вы относитесь к пассажирами бизнеса . kbfpst , рейс 1886 от 15.10
Аэрофлот;10;5;Уютный чистый современный офис, народу немного. Билеты всегда покупаю онлайн, а тут заехала купить длинный махровый халат из 100% хлопка с эмблемой Аэрофлота, приобретением довольна.
Аэрофлот;10;5;Большой офис
Аэрофлот;10;1;Воспользовался услугой повышения класса, при оформлении указано, что в случае отсутствия возможности повышения класса, денежные средства будут возвращены автоматически. В итоге не возвращают, а посылают в офис Аэрофлот.
Аэрофлот;10;1;"Во-первых, совершенно не понятно, зачем ехать в офис для оформления возврата авиабилета, купленного онлайн. 2022 год на дворе! 
Во-вторых, мало того, что офис на Дмитровке закрыт, так еще и в этом работает половина окон. Приехав в 15:30 в будний день я ждала 30 мин! 
Одна звезда уходит только сотрудницам - всегда приветливые приятные женщины. "
Аэрофлот;10;1;То летают с животными в Дубай, то теперь отказывают... 
Аэрофлот;10;1;Прям хочет обозвать Аэрофлот нищебродами, всю неделю подавал трап, а сегодня опять автобус,  прямо издевательство какое то.
Аэрофлот;10;5;Летела из Тюмени в Санкт-Петербург, рейс су6450 16.09.2022, хочу поблагодарить особенно командира Босомыкина Ивана, за самый комфортный в моей жизни полет! Это было волшебно, спасибо за профессионализм.
Аэрофлот;10;3;"Потерял посадочный, для отчета нудно было взять эл версию.
Для этого нужно было ехать физически в офис, стоять в очереди даже без возможности присесть и хотя бы воды из кулера попить.
На дворе 21 век, алло! 
Какие визиты в офис за посадочным, все можнл сделать через приложение/ сайт, если вы конечно не колхозники.
Но увы "
Аэрофлот;10;5;"Персонал отличный. Летела 15.09.(07:20) Москва-Грозный 
Девушки проводники просто прелестны и доброжелательны.
Чувствуешь себя как в компании друзей на борту самолета с таким персоналом.
Отличного настроения и всегда мягкой посадки всему персоналу Аэрофлот"
Аэрофлот;10;1;Буду подавать в суд на данную авиакомпанию
Аэрофлот;10;5;Комфортный перелет из Еревана в Москву ранним утром
Аэрофлот;10;1;23 секунды подло
Аэрофлот;10;1;Низкое качество обслуживания
Аэрофлот;10;5;Полет Тюмень-Сочи
Аэрофлот;11;1;Отвратительный стал сервис, висишь на линии по 1,5 часа, обратившись за запросом поменять дату вылета. Отвратительный колл-центр, некомпетентные сотрудники,  хамское отношение. Сервис терпит крах.
Аэрофлот;11;1;"Время в ожидании в очереди, чтобы получить  справку о перелете, уже 40 минут. И это видимо не предел. Я в некотором шоке. Современная компания-лидер - и такое плохое обслуживание.
"
Аэрофлот;11;1;"Придумали уловку под названием ""Серебряный уровень"" второй год летаю намеренно этой компанией, сумели привлечь, но все привилегии отменили! Браво!"
Аэрофлот;11;3;Ничего не меняется
Аэрофлот;11;5;Супер
Аэрофлот;11;5;Добрая, теплая, ответственная! 
Аэрофлот;11;5;Спасибо вам!!! 
Аэрофлот;11;3;Отличное расположение, удобно добираться. Офис чистый, персонал приветливый и услужливый. Но есть один минус- забота о людях: туалет отсутствует. Все вроде хорошо, но этот осадочек отсутствие туалета. Можно , конечно, и в кафе рядом зайти и ещё куда-нибудь завернуть, но … Компания же Аэрофлот, компания международного уровня, премиального, практически главная компания России , а главное про заботу о людях забыли… Ведь не так быстро все проходит с покупкой и оформлением, детки сидят в очереди, мамы, папы. Ну можно продолжать, а где главное простое человеческое , просто - забота о людях?
Аэрофлот;11;5;Очень долгое ожидание, касс много, клиентов много, но очереди не движутся совсем. Очень долго сотрудники обслуживают клиентов
Аэрофлот;11;5;"Впечатления от полета самые благоприятные. Персонал вежливый, взлет точно по расписанию!
"
Аэрофлот;11;1;"Мобильное приложение перестало работать. 
Ни в билете, ни в посадочном не пишут из какого терминала Шереметьево будет рейс. 
Забота о пассажире так и прёт. 
Летайте чем дают. "
Аэрофлот;11;1;Сплошной обман, их предложения по акциям не работают никогда, присланные коды не функционируют, кол центр говорит что не знает почему промокод не работает, на фоне возникшего ажиотажа ценник увеличивается в три раза и больше, стоимость 2х часового перелета  по России такая что дешевле улететь в Бангкок. 
Аэрофлот;11;1;"Худшая авиакомпания. Задержки на фото ""регулярных"" рейсов с дорогими билетами.

Выбирайте другие авиакомпании, если не хотите провести свой отпуск в аэропорту в ожидании вылета. "
Аэрофлот;11;1;Компания, которая обманывает пассажиров! Ранее купили билеты с возможностью возврата, не получилось полететь и оформили возврат. Обещали вернуть деньги до 23 ноября, сегодня 25-е, на телефон и обращения Аэрофлот считает отвечать необязательно!! Мы не знаем, когда вернут нам деньги и вернут ли вообще)) 
Аэрофлот;11;1;"Заказывл групповые билеты на сайте. Ответа небыло неделю. После звонил сам вконтактный центр. Никто ничего не знает. Обратной связи нет.  Через неделю написали чтт закза не возможен так как офис не отвечает.  Думал дождусь чёрной пятницы и узнаю когда она будет. Звонил в контактный центр. Никто ничего не знает. И когда будет, и когда была за прошлые года. ""Дождался"" без оповещений. Случайно зашёл на почту и увидел пром код с расписанными условиями. После ввода ничего не менялось. Написано и сделано по шагам. Скидка не появилась, промокод использован. Звонил в контакт центр. Результата нет, ответа нет. Всех уговаривал и сам хотел лететь аэрофлотом. Но теперь выберем и впредь будем выбирать другие компании. С ними небыло никаких подобных историй. Акции в нашем стиле. Работники и решение вопросов не отстают от акций. В лучшем случае есть смысл лететь по цене победы. Но мы лучше другим заплатим, пока выбор авиакомпаний есть."
Аэрофлот;11;4;"Все с одной стороны здорово. Но вот позавчера вернулась из Тайланда и оказалось сильнейшее отравление. А последнее что я ела - была еда в самолёте. Грешить на авиакомпанию или на аэропорт Пхукета я не знаю. Но впечатление это подпортило сильно. 
В остальном все нормально самолёт удобный, обслуживание хорошее. Без опозданий. "
Аэрофлот;11;1;Да уж ,очень любила эту компанию до сегодняшнего дня ... распродажа на 25.11.22 ,для тех кто уже зарегистрирован в Аэрофлот бонус то на день раньше 24.11.22 ,цена за рейс на билет Москва Челябинск и назад были до этой распродажи 3700 ,сейчас с распродажей от 6  с копейками тыс и выше ,расписание самолётов чуть ли ни каждые пол часа ,в чем « прикол» не понятно )))) почему нужна вести себя как хапуги ненасытные  ,а потом летишь и видишь что полупустой Самолет ,мировая компания ,а такое ощущение ,что Аля победа номер 2 
Аэрофлот;11;5;Покупали билеты до Хабаровска и обратно, очереди практически не было, девушка обслужила быстро, предложила самое лучшие субсидированные билеты, даты и время тоже подобрала максимально удобно. Здание находиться на старом арбате, единственное, нет пандуса, с коляской не заехать, но есть детский уголок с тематическими раскраска и. Дети были заняты на время оформления билетов.
Аэрофлот;11;4;Комфортная зона ожидания, а ждать пришлось прилично
Аэрофлот;11;1;Отзыв о работе компании в части перевозки пассажиров со спортивным инвентарем. Нигде нет информации на сайте, что перевозка лыж платная. При этом нужно отдельно согласовать перевозку лыж, направить запрос и получить подтверждение о том, что услуга согласована по почте. В аэропорту выясняется, что это согласование просто формальность и надо отдельно оплатить 4600 за перевозку в одну сторону! Это неприемлемо, учитывая, что еще и сама процедура оплаты и сдачи лыж в багаж занимает больше 40 минут. 
Аэрофлот;11;1;"Вместе с мужем и друзьями БЫЛИ постоянными клиентами. 
После перехода на новую систему бронирования, выяснилось что нет невозможности оформить апгрейд на бизнес за мили даже 07.11.2022 как заявила авиакомпания, нет никакого желания пользоваться вашими услугами. 

На сайте написано, звоните на горячую линию, там мы вам повысим класс обслуживания. Звоню 1,15 ожидания - ответ: «у нас нет такой возможности до 07.11.22 идите в кассу», в кассе - «мы ничего не можем, у нас нет такой возможности». 

Обратная связь на сайте - это вообще шутка какая-то…

Вылетая из Сочи в Москву 07.11.22 нам также заявили, что повышение класса невозможно даже за деньги. 

Программа лояльности теперь никому не нужна, зачем эти мили? Если я уже год не могу их потратить. "
Аэрофлот;11;4;Удобно, что быстро обслуживают и вежливые девушки быстро внесли исправления в билет. Минус, что за ошибку в 1 букве фамилии пришлось заплатить 1 тыс рублей и что для внесения изменений необходимо обязательно ехать в офис, онлайн нет возможности внести, что не очень удобно. С именем и фамилией необходимо быть очень внимательными при покупке.
Аэрофлот;11;2;Месяц не могут решить свою ошибку. Не возвращают мили. Вину признали но не могут разобраться как решить проблему.
Аэрофлот;11;1;"Оформил ваучер на отмененный рейс. Деньги на ваучер не начислили, пришлось ехать в офис Аэрофлота. В очереди уже 3-й час! меня ещё не приняли…. Пытались решить вопрос по телефону, операторы неквалифицированны вообще! Одни говорят подождите 70 часов и сумма зачислится, спустя 70 часов баланс так и остался пустым, снова звонок в Аэрофлот, теперь говорят: а чего вы ждёте, вам в офис надо, по телефону мы ничего не сделаем….
Вывод какой: Аэрофлот делает все чтобы человек плюнул на свои же деньги и подарил их этой «чудесной» автокомпании…"
Аэрофлот;11;4;Офис Аэрофлота достаточно большой, установлены диваны для ожидания. Электронная очередь. Но из множества окон операторов работает меньшинство. Время ожидания длительное.
Аэрофлот;11;2;"Аэрофлот плавно из воздушного пространства плывет на самое дно)) 
Цены стали сравнимы в полет в космос (ого, интересно почему цены так резко растут перед Новым годом? Наверное топливо резко дорожает к новому году)
Платный выбор мест? Конечно, будем как убогая АК Победа) 
Поесть? Да вы что, зачем? 
Но за перелет из Москвы в Уфу заплатите 11,5К
Ау, очнитесь, Аэрофлот, вы уже захлебываетесь в собственном «превосходстве»! 
"
Аэрофлот;11;1;"Отвратительное обслуживание!!! Видимо санкции возложенные на Аэрофлот подкосили компанию и они забыли, что такое клиентоориентированность и свои обязательства! Не хватило средств даже для разработки приложения на IOS (хотя подсанкционные банки, которые ценят своих клиентов и их удобство - нашли средства и возможность)  
Я являюсь, точнее являлась постоянным клиентом данной авиакомпании и имею привилегированный статус обслуживания, но на данный момент это не является для компании ни чем. При возникновении Сложностей в исполнении своих обязательств перед своими клиентами - все, что они делают это пофигистическое «приносим свои извинения за доставленные неудобства», без альтернативы на решение проблемы. Но что-то я не припомню, чтобы при опоздании на рейс и извинении они без проблем и БЕСПЛАТНО меняли билеты на новые. Монополизм и отсутствие клиентоориентированности. "
Аэрофлот;11;1;"Аэрофлот скатился до уровня лоукостера. Раньше часто летали. У мужа золотая карта, у нас с ребенком - серебряные. Если были накладки, то их быстро решали. Сейчас уровень решения проблем равен нулю. Летели бизнесом- заказали мало еды, дали еды из эконома. В ответ на мою жалобу, получила имеем право. Сейчас купили билет заранее комфортом ночным рейсом. Борт меняют, нас пересаживают в эконом.  Чтобы поменять билет или сдать, надо ехать в офис. Тк коллцентр загружен. В офисе передо мной было  50 человек. Те, чтобы что-то поменять, надо день потратить. На мою жалобу получили просто отписку а ля вы можете сдать билет в офисе Аэрофлота. 
Скатилась компания до уровня совка. Не хотите- не летайте. Вот, больше и не хочется. Будем собирать мили у тюркишей."
Аэрофлот;11;5;Отличный офис, хорошее место расположения, профессиональный коллектив.
Аэрофлот;11;1;Очень долгое время ожидания! Это просто что-то нереальное. Сотрудники крайне медленные.
Аэрофлот;11;1;Большая очередь. И, конечно же ни одного туалета.
Аэрофлот;11;5;Чистый большой офис. Купили билеты быстро. Окошек работает много. Все объявили. Придём ещё.
Аэрофлот;11;1;Рейс SU1487 Красноярск-Москва. В начале задержали на 20 мин, все бывает-Ок. Посадили в самолёт, вырулили на взлетку, но не взлетели. По техническим причинам вернулись обратно. Выяснилось, что у 4-5 пассажиров кресла не смогли перевести в вертикальное положение. 15-20 человек попросили выйти из самолёта, чтобы соседи по сломанным креслам не мешали механикам. В итоге больше часа задержка. Идём на посадку у меня у самого кресло не переходит в вертикальное положение, приходится удерживать кнопку и рукой притягивать кресло. Пи…. Приземлились, командир судна извинился, а здесь уже 0:10. Получаем багаж, в аэропорту народу нету, но наш багаж не выдают у них опять по техническим причинам задержка. Вот уже 40 мин ждём, а чемоданов нет. А как они хотят обслуживать если паток из самолетов будет. Бардак, да ещё и за такую плату. Аэрофлот просто рухнул в моих глазах. При самых дорогих билетах это ужасно. Оценка 2.
Аэрофлот;11;1;"Вы набрали не сотрудников, а чертей. Мне 1.10 на горячей линии оформляли субсидированный билет, чтобы в итоге сказать о его единственном способе оплаты - в офисе. 
Из диалога: 
-сейчас пришлю вам ссылку на оплату.
-ок.
-вы знаете, я уточнил, оплатить субсидированный билет можно только в офисе Аэрофлот! 
Спасибо большое ☺️☺️☺️ Очень приятно 
Удалите функцию покупки субсидированных билетов на сайте, раз она не работает и обучите, пожалуйста, сотрудников! "
Аэрофлот;11;1;В пандемию пропали билеты, так и не вернули. Как постваить ноль звезд?!
Аэрофлот;11;5;"Мы 16.11.2022 опоздали на 1 минуту на посадку в Стамбул, нас не пустили в самолет. Мы пошли в аэрофлот для разрешения ситуации и продолжения поездки, т к были дальше перелеты и стыковки. У касс были очереди, и в одном окошке работала Екатерина (если правильно помним, милая и доброжелательная брюнетка), которая сразу включилась в нашу ситуацию, и нам очень помогла. Очень быстро и профессионально, с улыбкой забронировала билеты и разрешила проблему. 
Спасибо ей огромное😊"
Аэрофлот;11;5;Стандартный офис, ожидание обслуживания как повезёт, можно встрять в очереди
Аэрофлот;11;1;Невьебические очереди
Аэрофлот;11;1;"Данная компания очень жадная до денег пассажиров, при этом вообще не желает выполнять своих обязанностей по обслуживанию, всё только за отдельную дополнительную плату с низким качеством обслуживания. Питание отвратительное! Чемоданы в багаже страдают, вещи в чемоданах из-за ударов становятся не пригодными. Виновных найти не возможно! 
Не рекомендую!"
Аэрофлот;11;5;Как всегда замечательно
Аэрофлот;11;5;Приветливый персонал. Удобно, что, прогуливаясь в центре, можно зайти и купить билет.
Аэрофлот;11;5;Самая лучшая компания!! Всегда пользуемся! И всегда довольны!!
Аэрофлот;11;1;Теперь невозможно заранее зарегестрироваться . И питание заказать тоже, посадили в хвост . Ребёнку кушать не досталось . Ребёнок кушал , упаковку масла .
Аэрофлот;11;1;"Аэрофлот превратился в полную помойку. Не советую никому. Вылет через три дня. Хочу поменять билет. Через сайт эту возможность закрыли, на телефоне провисел 5 часов. Оба раз от оператора слышал только минуточку, подождите минуточку. Просто позорище
"
Аэрофлот;11;1;Уважаемый Аэрофлот! Наведите в компании порядок в колл центре работают неквалифицированные сотрудники весь день я вешу на телефоне что бы поменять дату вылета и весь день минуточку! Минуточку! Минуточку!!! И сброс!!! Вы перешли на новую систему, а пользоваться ей не научились?!!! Отвратительное отношение к своим многолетним клиентам!!!!
Аэрофлот;11;1;Сервис на нуле. Медленное обслуживание, в очереди приходиться сидеть более четырех часов. В моем случае можно было бы купить билет на сайте, но с навязанным мне ваучером за отмененный рейс в июне 2020 года покупка билета возможна только в офисе. Альтернативу всю с рынка Аэрофлот убрал.
Аэрофлот;11;4;Когда у Аэрофлота менялось онлайн обслуживание приходил сюда. Ждал 3 часа, но ждали так все. Когда моя очередь подруга обслужили  отлично, 
Аэрофлот;11;1;"Добрый вечер! Не хотела писать жалобу, но меня вынудили сотрудники колл- центра Аэрофлота, мало того что звонок занял более 40 минут, так ещё и сотрудники некомпетентны-  на запросы не реагируют, вопросы клиентов не решают, отвечают монотонно….ответ сотрудника, меня вывел из себя «ответ предоставить по срокам не можем, это не к нам» а к кому?? фамилии сотрудники свои не называют - Юлия 1763, что это?? Как идентифицировать?? Вы работаете с клиентами, вы серьезно?? Вам настолько наплевать на клиентов?? 
История началась с того, что я решила вылететь за границу в Азербайджан, но увы не случилось (PNR:KMFX38 и K5D99G), так как правила Аэрофлот тоже не соизволил, нормально прописать..про то что будет штраф у авиакомпании тоже не сказали…ладно и с этим смирились, но ждать возврата 1,5 месяца это не нормально!!! Прошу ускорить авторизацию запросов по двум билетам и предоставить ONE Trip информацию о возврате билетов. Ответ мне нужен в письменном виде со сроками возврата денежных средств. "
Аэрофлот;11;1;Просидели в очереди 4 часа чтобы купить билеты!!!
Аэрофлот;11;5;"Не думал что данное заведение ещё существует, так как преобретаю билеты на сайте Аэрофлота!
Но обязательно зайду при необходимости преобретентя билета на рейс, ведь живое общение с представителем Аэрофлота это всегда интереснее, как в турагентство!!!
Надеюсь посещение мое меня не разочарует..."
Аэрофлот;11;3;"Даже не знаю… цены гнут, а клиентоориентированность оставляет желать лучшего. Очень ограниченный вес багажа. 
Из плюсов это провоз гитары в салонне, для нас важно!"
Аэрофлот;11;1;Развернули, сказали можно талончики до 7 взять. Хотя работают до 20:30. 
Аэрофлот;11;1;Сижу  в очереди уже 2 часа!!!огромное количество людей, окна работают не все! Качество сервиса-0 из 5!
Аэрофлот;11;4;Все понравилось, вежливые и знающие свою работу кассиры. Единственное но, что долго ждала свою очередь.
Аэрофлот;11;5;В связи с переходом на новое ПО, много сбоев в программе, и людей с проблемами очень много, но они работают до последнего клиента, далеко за время окончания работы. Всем помогают. Мне очень понравилось обслуживание, не смотря на то что пришлось ждать 2 часа.(Но это не предел)
Аэрофлот;11;2;Аэрофлот находится в здании, где нет туалета.  Будьте к этому готовы. 
Аэрофлот;11;1;Отвратительный совковый сервис в данном офисе, ожидание 2+ часа. Из 9 окошек на пике работало 7, но одно из окошек для служебных билетов, насколько я понял. Нет администратора чтобы разруливал потоки людей, особенно людей в возрасте. 3 (!) абсолютно бесполезных охранника, вместо них лучше бы администраторов наняли. Очень медленные сотрудники в окошках, точно как ленивцы в мультике Зверополис. В общем, и авиакомпания вонючий совок, и офис. 
Аэрофлот;11;2;Крайне неторопливое, но вежливое обслуживание. Народу человек 10-12, сижу в очереди уже больше часа :)
Аэрофлот;11;4;Дорого, потому что нет конкуренции. Но в большинстве случаев качественно и много сервисов.
Аэрофлот;11;5;Хороший сервис и авиапарк.
Аэрофлот;11;4;Сервис наверное лучший в стране, но цены…
Аэрофлот;11;1;Из-за смены своей программы мне пришлось с моим деловым проездным за 500 тыс ехать в офис заранее, чтобы просто добавить полетный сегмент (раньше это можно было по телефону сделать, хоть и дозваниваться надо было минут 40). Теперь надо простоять два часа в офисе, умолять недовольную сотрудник оформить билет и не успеть в конце концов на рейс, потому что нифига у них не работает.
Аэрофлот;11;5;Отличный и новый офис! Много окон и электронная очередь. Девушка Марина быстро помогла купить билеты. Спасибо ей! Рекомендую.
Аэрофлот;11;3;Нормальное расположение.Нормальный персонал.Очень долгое ожидание. ожидании один час. Я считаю что это очень долго при присутствии 15 человек и при работе  8 касс.
Аэрофлот;11;5;Круто
Аэрофлот;11;4;Аэрофлот неприятно удивил, так оптимизировали питание, что завтрак и обед стали абсолютно одинаковыми: чиабатта с ветчиной.  Даже газированных напитков не нашлось. Спасибо, что воду пока дают.
Аэрофлот;11;1;"Отвартительно у меня золотая карта аэрофлота, и ни каких привилегий!!! 
Дозвониться можно только спустя 30 минут по выделенной линии, приложении не работает все бронирования пропали, Милли и сегменты не начислили после полета. Отвратиетльно ухожу с этой компании!!!!
Кажется авиакомпания победа и то лучше относиться к своим пассажирам чем «лучшая российская авиакомпания»"
Аэрофлот;11;1;"Благодаря переходу на отечественный продукт я провела в очереди уже 3,5 часа 
Сейчас время 20.38, мой билет все ещё не поменяли. По телефону данную операцию не делают , система онлаин не работает, короче респект импортозамещению   
Пока она не работает , расчётное время ожидания Вашей очереди минимум 2,5 часа 
Всем удачи 
"
Аэрофлот;11;1;3 часа ожидания, чтобы купить билеты
Аэрофлот;11;5;Обслуживание и сотрудники высший класс, время ожидания очень быстрое в офисе чистота и порядок, и расположение в очень красивом месте
Аэрофлот;11;1;"Компания, которая мне должна денег ещё со времён ковида. Не вернули до сих пор смешные 5.000 руб.
Неповоротливый хомут на шее бюджета с попрошайничеством субсидий. Менеджмент = ""0""."
Аэрофлот;11;2;Заявленные услуги в виде возможности раннего бронирования мест Спэйс + , онлайнрегистрации и выбора места за сутки до вылета тоже не были предоставлены, обращения в колл центр проблему не решили!
Аэрофлот;11;1;"Нет туалета. Очереди большие. И это в центре России!
"
Аэрофлот;11;1;"Очень разочарована в данной компании. Купила билет за 25к, чтобы лететь с комфортом . В итоге , за неделю до вылета авиакомпания поменяла самолёт на суперДжет, также отменила питание.
Сайт не работает на возврат, горячая линия перегружена . 
Подумайте несколько раз, перед тем как лететь этой авиакомпанией ."
Аэрофлот;11;1;Если есть возможность, стараюсь не связываться 
Аэрофлот;11;2;Всё упало. Зачем переходить на ПО отечественное? Чтобы познать боль свою и сделать боль клиентам?
Аэрофлот;11;3;Купил повышение в бизнес за 9 часов до вылета , в итоге в бизнес не посадили да и рассадили на разные места . А главное , сто деньги  вернуть можно только в офисе !! А там очереди по три часа !  Уже два часа на коровьем валу стою , на ровном месте проблемы. 
Аэрофлот;11;1;"Это худшее место на планете с худшими сотрудниками
Я сижу уже час и никто не не может сказать через сколько примерно подойдет моя электронная очередь, это хуже чем в любом ЖЭКе или МФЦ

Мне нужно просто посмотреть наличие билета, я жду уже второй час
1 ноября
Это ад на земле и в центре столицы с нечеловечными сотрудниками. "
Аэрофлот;11;1;Воры!
Аэрофлот;11;1;Отвратительное обслуживание.
Аэрофлот;11;1;Ужасная клиентоориентированность
Аэрофлот;11;3;Воруют из чемоданов.
Аэрофлот;11;1;Некорректная работа онлайн-регистрации
Аэрофлот;11;1;Не советую связываться
Аэрофлот;11;1;Сплошная ложь
Аэрофлот;11;5;Аэрофлот
Аэрофлот;11;1;Днищефлот, одним словом сказано Всё!!!!
Аэрофлот;11;2;Акууратно - Аэрофлот!
Аэрофлот;11;5;Самая хорошая компания Аэрофлот
Аэрофлот;12;5;Всегда всё норм
Аэрофлот;12;3;"Разочарованы, не смогли предоставить корректную информацию. Сказали регламентов нет ищите на  сайте.

"
Аэрофлот;12;5;Все сделали чётко, только очериди😞
Аэрофлот;12;1;Это просто дно, а не авиакомпания. Оформляешь билет, при оформлении оплачиваешь места, которые хочешь. А в итоге сидишь как придется, ибо при регистрации выясняется, что места, за которые ты заплатил уже заняты. И в техподдержке тебе говорят, что ничем помочь не могут. 
Аэрофлот;12;2;Самая дорогая компания перевозчик.Я просто в шоке!!!!! Смотрю билеты из Уфы до Москвы на 2023 год ,билет на 1 января адекватная цена,далее цена завышена в 5 раз.На 3 января 13500,и далее только выше.Компания аэрофлот,вот скажите! Бабушка приехать ко внукам хочет,но зачем так цены ломить???
Аэрофлот;12;1;Не возвращают деньги за билет уже больше месяца. 
Аэрофлот;12;1;Очень низкий сервис. Из 9 окон в будний день работало всего 3 окна... Потом, со скрипом, открылось 4 окно. При очереди человек 15 я простояла 2,5 ч... Вопрос не решили, написала заявление. Оператор грубоватая... При моей просьбе позвать более опытную коллегу- бровки домиком и резкий отказ. Охранник не разрешил выйти через второй выход, хотя до завершения работы было еще полчаса и на улице жуткая метель.. Очень неприятное место..
